pwsid,arsenic
CA1500557,0
CA1500560,0
CA1500561,0
CA1500563,.001225
CA1500564,.0019999999
CA1500566,.0043500001
CA1500569,0
CA1500571,.019213114
CA1500575,.0042428575
CA1500578,0
CA1500579,.00091999996
CA1500584,0
CA1500585,.0066979164
CA1500586,0
CA1500588,.0017866667
CA1500591,.00033333336
CA1500593,0
CA1500597,.0017150675
CA1500599,0
CA1500600,.0018927152
CA1502012,.0017666667
CA1502017,.0011400001
CA1502034,.000925
CA1502056,.0049800002
CA1502066,.0030500002
CA1502068,.005217073
CA1502074,0
CA1502133,.0022333334
CA1502154,.011704545
CA1502162,0
CA1502163,0
CA1502164,.00125
CA1502175,0
CA1502181,0
CA1502221,.0062156976
CA1502229,0
CA1502231,.0068545453
CA1502232,.0027999999
CA1502244,.0084300004
CA1502247,.0081411768
CA1502260,.00033333336
CA1502273,.00052499998
CA1502307,0
CA1502315,.0012625
CA1502320,.0001375
CA1502383,.0070258426
CA1502398,.0028400002
CA1502449,.0014428572
CA1502465,.0019
CA1502482,.00016666668
CA1502545,0
CA1502549,.0011666667
CA1502564,0
CA1502569,.010833333
CA1502572,0
CA1502580,.0043500001
CA1502581,.0022400001
CA1502595,.0049227453
CA1502597,.0023000001
CA1502600,0
CA1502607,0
CA1502608,.00040000002
CA1502615,.0015040541
CA1502619,.0013250001
CA1502620,.00275
CA1502622,.0029916668
CA1502629,0
CA1502633,0
CA1502645,.00035714285
CA1502649,.0020000001
CA1502653,.00033333336
CA1502659,.00038333333
CA1502663,0
CA1502666,.001
CA1502670,.00021
CA1502690,.00162
CA1502691,0
CA1502697,0
CA1502699,.0022249999
CA1502724,0
CA1502744,.0085648652
CA1502750,0
CA1502753,.0020000001
CA1502759,.0011375
CA1502771,.0074003953
CA1502820,.0019200001
CA1503093,.0034125
CA1503102,0
CA1503104,0
CA1503140,0
CA1503182,.00042307691
CA1503194,.0011
CA1503209,.0033916668
CA1503211,0
CA1503212,.0011714286
CA1503226,.057390165
CA1503232,0
CA1503243,.00105
CA1503256,0
CA1503264,0
CA1503275,.0012428571
CA1503290,0
CA1503292,0
CA1503304,.0029
CA1503329,.00024000001
CA1503330,0
CA1503336,0
CA1503341,.001070853
CA1503349,.0083865672
CA1503350,0
CA1503360,.0086212121
CA1503361,.00066666672
CA1503368,0
CA1503374,.0013857143
CA1503380,.0040747193
CA1503384,0
CA1503389,.00056249998
CA1503431,.0033363637
CA1503475,.0017750001
CA1503482,0
CA1503509,.0078142853
CA1503515,.00205
CA1503521,.0048921877
CA1503526,.0027749999
CA1503536,.00045384615
CA1503537,.0014500001
CA1503543,0
CA1503558,0
CA1503570,0
CA1503578,0
CA1503642,0
CA1503646,0
CA1503653,.0097399997
CA1503660,.0045930329
CA1503662,.0014333334
CA1503663,.0013100001
CA1503664,.010642308
CA1503666,.00066666672
CA1503669,0
CA1503673,.0068000001
CA1503675,.0027999999
CA1503678,.0068581984
CA1503681,.0061999997
CA1503682,0
CA1503684,.0022
CA1503685,.00054000004
CA1503686,0
CA1503688,.0023000001
CA1504000,.0015333333
CA1504001,.0017666667
CA1504003,.0068000001
CA1504004,.0097333333
CA1504005,.0071572652
CA1504006,.029712399
CA1504007,.0078999996
CA1504008,.0041
CA1510001,.0045147273
CA1510002,0
CA1510003,.0028980884
CA1510004,.0033
CA1510005,.0090633985
CA1510006,.010625964
CA1510007,.000168
CA1510009,.0055846153
CA1510011,.0018210526
CA1510012,.0056632431
CA1510013,.0076818713
CA1510014,.0068927901
CA1510015,.000099999997
CA1510016,.01012243
CA1510017,.0083961543
CA1510018,0
CA1510019,.0032012346
CA1510020,.00032333334
CA1510021,.0012294118
CA1510022,.0019093775
CA1510023,.000096551717
CA1510024,.0070754839
CA1510025,.021744737
CA1510026,.010770163
CA1510027,0
CA1510028,.0057084379
CA1510029,.00063333334
CA1510031,.0039888602
CA1510032,.0037105263
CA1510033,.0019583239
CA1510036,.00077499996
CA1510038,.0024410714
CA1510039,.0025610549
CA1510040,.0014304676
CA1510041,0
CA1510042,.0047840569
CA1510043,.00010222581
CA1510045,.0012614754
CA1510046,.0074980976
CA1510049,.0045428085
CA1510051,0
CA1510052,.02115
CA1510053,.00196
CA1510054,.0055809524
CA1510055,.00063229998
CA1510056,.0034951151
CA1510701,.005724329
CA1510702,.0063561061
CA1510703,.0048565743
CA1510800,0
CA1510801,.001125
CA1510802,.0076351189
CA1600002,.00053750002
CA1600004,.059374999
CA1600006,0
CA1600007,.0038999999
CA1600008,.0104775
CA1600009,.0029571429
CA1600010,.010269231
CA1600011,.0050210529
CA1600013,.0023615384
CA1600014,.016521739
CA1600015,.00084285717
CA1600017,.010714815
CA1600022,.0025307692
CA1600023,.00053636363
CA1600031,.0036666666
CA1600034,0
CA1600048,.0024405406
CA1600050,.028671643
CA1600071,.0057999999
CA1600249,.0061797816
CA1600253,0
CA1600288,0
CA1600293,.025898039
CA1600296,.018055554
CA1600303,.00075238093
CA1600504,0
CA1600507,.0014
CA1600601,.023740517
CA1600602,.003
CA1600605,.020583333
CA1600609,.0255
CA1610001,.0075595318
CA1610002,.0012470589
CA1610003,.003508219
CA1610004,.011514498
CA1610005,.0064523728
CA1610006,.00017857143
CA1610007,.0084597925
CA1610009,.0077061225
CA1610700,.003425
CA1700501,0
CA1700502,0
CA1700508,0
CA1700511,0
CA1700516,.00030000001
CA1700518,.00044
CA1700519,.00018181819
CA1700526,0
CA1700527,0
CA1700530,0
CA1700536,.0030199999
CA1700542,0
CA1700544,0
CA1700546,.0015428571
CA1700549,0
CA1700552,0
CA1700554,.00076666666
CA1700561,0
CA1700563,.00048888894
CA1700568,.00028571431
CA1700574,0
CA1700579,0
CA1700580,.0041
CA1700581,.0027363636
CA1700584,.0023769231
CA1700589,0
CA1700592,.00194
CA1700595,0
CA1700596,0
CA1700606,0
CA1700609,0
CA1700610,.00315
CA1700621,0
CA1700630,.00044
CA1700657,0
CA1700674,0
CA1700698,0
CA1700702,0
CA1700716,0
CA1700717,0
CA1700718,0
CA1700719,0
CA1710001,.00070500001
CA1710002,.0013230769
CA1710003,.00037600001
CA1710004,.00044500001
CA1710005,0
CA1710006,.0012037037
CA1710007,.000095238101
CA1710008,.00015714286
CA1710009,0
CA1710010,.0049164384
CA1710011,.0022888889
CA1710012,.00023999999
CA1710013,.00016666668
CA1710014,.00095000002
CA1710015,0
CA1710016,.0022666666
CA1710018,.0012857143
CA1710019,0
CA1710021,.0017214286
CA1710022,.00046428572
CA1710800,0
CA1800202,0
CA1800503,0
CA1800511,0
CA1800512,0
CA1800516,0
CA1800521,0
CA1800523,0
CA1800524,.0033333332
CA1800529,0
CA1800534,0
CA1800555,0
CA1800569,0
CA1800573,.006564246
CA1800574,.00066666672
CA1800575,.001
CA1800576,.0020000001
CA1800577,0
CA1805001,0
CA1805004,.0076863747
CA1805007,0
CA1810001,.00078571431
CA1810002,0
CA1810003,.00075000001
CA1810004,.001
CA1810700,.0024444445
CA1810800,0
CA1810801,0
CA1900007,0
CA1900009,.0023333335
CA1900017,0
CA1900018,.00086142856
CA1900035,.00095999998
CA1900038,.014787879
CA1900041,.0090000005
CA1900046,0
CA1900055,0
CA1900057,0
CA1900060,.0080000004
CA1900062,.00080000004
CA1900074,0
CA1900075,0
CA1900089,0
CA1900100,.0098979594
CA1900102,0
CA1900116,.0049999999
CA1900122,0
CA1900130,.00034999999
CA1900146,.0017692308
CA1900154,0
CA1900155,.0017250001
CA1900158,0
CA1900301,0
CA1900305,0
CA1900520,.02606
CA1900523,0
CA1900529,.00079999998
CA1900541,0
CA1900542,.0050255507
CA1900555,.0052310345
CA1900563,.0050037038
CA1900571,0
CA1900599,0
CA1900616,0
CA1900636,0
CA1900649,.0026666666
CA1900677,.0068000001
CA1900679,.00202
CA1900693,0
CA1900706,.00084444444
CA1900707,.0039999997
CA1900717,.0065000001
CA1900721,.001025
CA1900744,0
CA1900750,.0021833333
CA1900751,0
CA1900752,0
CA1900756,0
CA1900767,0
CA1900785,.015659574
CA1900794,0
CA1900801,0
CA1900803,0
CA1900804,0
CA1900808,0
CA1900809,.0030633332
CA1900815,0
CA1900817,0
CA1900843,0
CA1900849,0
CA1900868,0
CA1900886,.00126
CA1900901,.001648
CA1900903,0
CA1900904,0
CA1900907,0
CA1900912,0
CA1900913,.010121519
CA1900929,.0010660869
CA1900936,0
CA1900941,0
CA1900942,.0082799997
CA1900946,0
CA1900961,.035076924
CA1900975,0
CA1900976,0
CA1901000,0
CA1907011,.00046000001
CA1907014,.010052632
CA1907027,.0048833336
CA1907028,0
CA1907032,.0016666666
CA1908000,0
CA1909006,.0025833333
CA1909007,0
CA1909627,0
CA1910001,0
CA1910002,0
CA1910003,.00017113402
CA1910004,.004318634
CA1910005,0
CA1910006,.00032622949
CA1910007,.0043687085
CA1910009,.0005125
CA1910010,.0011
CA1910011,.00027777778
CA1910013,.0014916667
CA1910017,.00053222221
CA1910018,.0010428571
CA1910019,.00358
CA1910020,0
CA1910021,0
CA1910022,0
CA1910023,.0013708334
CA1910024,0
CA1910025,0
CA1910026,.00085531914
CA1910027,.00042
CA1910028,0
CA1910029,.0014833333
CA1910030,0
CA1910033,.000061084742
CA1910034,.00047553191
CA1910035,.0011424243
CA1910036,.00068572618
CA1910038,0
CA1910039,.0008219101
CA1910041,.00062615384
CA1910042,.00030799999
CA1910043,.000020176756
CA1910044,.00053421053
CA1910045,.0039685639
CA1910047,0
CA1910048,.00059692306
CA1910049,.00023055555
CA1910050,.00070666667
CA1910051,0
CA1910052,0
CA1910053,0
CA1910054,.0011133334
CA1910056,.00145
CA1910059,.0017777778
CA1910060,0
CA1910061,0
CA1910062,.00031333332
CA1910063,.0012916666
CA1910064,0
CA1910065,.0019270186
CA1910066,.0065407259
CA1910067,.0020171283
CA1910070,.0046076467
CA1910072,0
CA1910073,0
CA1910075,0
CA1910077,0
CA1910079,.0013709677
CA1910081,.0006142857
CA1910083,0
CA1910084,0
CA1910085,0
CA1910086,0
CA1910087,.00062559999
CA1910090,0
CA1910091,.00018965517
CA1910092,.0012104446
CA1910096,0
CA1910097,.0002888889
CA1910098,.00084594596
CA1910099,.00073854165
CA1910102,.00024655173
CA1910103,.0075898613
CA1910105,.0061374269
CA1910108,.002175
CA1910117,0
CA1910124,.00019418605
CA1910125,.0003148148
CA1910126,.00024280701
CA1910128,.0031769231
CA1910130,.003809859
CA1910134,.00028059998
CA1910137,.0013078571
CA1910138,0
CA1910139,.00016797753
CA1910140,.00019999999
CA1910141,.0011875
CA1910142,0
CA1910143,.000095238101
CA1910144,.00057419355
CA1910146,.00043658537
CA1910147,.00087777781
CA1910148,0
CA1910149,.0014629069
CA1910152,.00072291668
CA1910153,.0012864507
CA1910154,.00015625
CA1910155,.00013636364
CA1910156,.0046187639
CA1910157,.00015238095
CA1910158,.001423077
CA1910159,.00026249999
CA1910160,.00063333334
CA1910161,.0047335406
CA1910163,0
CA1910165,.00020000001
CA1910166,0
CA1910167,0
CA1910169,0
CA1910173,0
CA1910174,.000115
CA1910179,.000055284552
CA1910185,0
CA1910186,.00062499999
CA1910191,.0018828572
CA1910195,.0014007968
CA1910199,.00073649571
CA1910203,0
CA1910205,.00013714285
CA1910211,.00065405405
CA1910212,0
CA1910213,0
CA1910218,.0015857143
CA1910223,0
CA1910225,.00060243905
CA1910238,0
CA1910239,.0052230922
CA1910240,.00028787879
CA1910242,.00012317501
CA1910243,.000096185184
CA1910244,0
CA1910245,0
CA1910246,.007675
CA1910247,0
CA1910248,.00078642857
CA1910249,.0057017542
CA1910250,.00088437501
CA1910253,0
CA1910254,0
CA1910443,.0017470588
CA1910801,.0005142857
CA1910810,.044538461
CA2000150,.040658679
CA2000202,.00163
CA2000203,.0008333333
CA2000206,0
CA2000275,.00034999999
CA2000293,.0059346533
CA2000352,0
CA2000370,.00066000002
CA2000371,0
CA2000377,0
CA2000384,.0031999999
CA2000501,0
CA2000502,.0071666664
CA2000504,.001
CA2000506,.0085000005
CA2000507,.0023000001
CA2000509,.0016388888
CA2000511,.00049999997
CA2000512,.0061549018
CA2000521,0
CA2000524,.0030319553
CA2000526,0
CA2000527,.011734545
CA2000529,0
CA2000530,.00065
CA2000533,.0020874999
CA2000534,.0067636361
CA2000538,.012474872
CA2000544,.0020615384
CA2000549,.0035142857
CA2000550,0
CA2000551,.0094362637
CA2000552,.014377049
CA2000553,.00095000002
CA2000554,.00053750002
CA2000557,.0020099999
CA2000558,0
CA2000561,.0054794117
CA2000565,0
CA2000567,0
CA2000573,0
CA2000589,0
CA2000592,.0019714285
CA2000593,.0054192306
CA2000595,0
CA2000597,0
CA2000598,.0011875
CA2000600,0
CA2000601,.00081
CA2000602,0
CA2000605,0
CA2000607,0
CA2000608,.0019749999
CA2000611,.0060117645
CA2000612,.0064243902
CA2000613,0
CA2000614,0
CA2000616,0
CA2000619,.0073414897
CA2000641,.0094388891
CA2000647,0
CA2000651,0
CA2000655,.0013
CA2000659,0
CA2000660,.00095999998
CA2000672,.0019500001
CA2000681,.00088750001
CA2000682,.00085999997
CA2000688,.0054879668
CA2000690,.00054666668
CA2000692,.00022222222
CA2000695,.0011
CA2000714,0
CA2000724,.00042500001
CA2000727,.000825
CA2000728,.00066000002
CA2000729,.0023529413
CA2000730,0
CA2000733,.00090649998
CA2000737,.010075757
CA2000757,.00019999999
CA2000760,0
CA2000770,0
CA2000775,.00073333335
CA2000785,.059750002
CA2000794,.00042
CA2000800,.0067199999
CA2000828,.0013333333
CA2000832,.00071666669
CA2000840,0
CA2000843,.00026666667
CA2000844,.00275
CA2000846,.0015799999
CA2000848,.00098000001
CA2000849,.0018
CA2000851,0
CA2000855,0
CA2000865,.00042500001
CA2000866,.0087197181
CA2000887,0
CA2000905,0
CA2000909,0
CA2000920,.0023000001
CA2000938,.00089999998
CA2000941,.012111112
CA2000947,0
CA2000955,.000275
CA2000961,0
CA2010001,.00063999998
CA2010002,.00098294578
CA2010003,.0010369566
CA2010004,.00031249999
CA2010005,.001885
CA2010006,.00037272729
CA2010007,.0083591361
CA2010008,.0020411764
CA2010009,.0099074338
CA2010010,.00051290321
CA2010011,.00030000001
CA2010012,.011167605
CA2010013,.00042857142
CA2010014,.00063000002
CA2010015,.0046416665
CA2010016,.0046999999
CA2010017,.00045000002
CA2010018,.00096666667
CA2010800,.0079730768
CA2010801,.0085100215
CA2100508,.00036666667
CA2100519,.00012173913
CA2100538,0
CA2100545,0
CA2100549,0
CA2100560,0
CA2100565,0
CA2100566,.0010236843
CA2100579,.013580092
CA2100582,0
CA2100584,0
CA2110001,0
CA2110002,0
CA2110003,.00094848487
CA2110004,.0039785942
CA2110005,.000099999997
CA2110006,0
CA2110007,.00018129032
CA2110008,0
CA2110011,0
CA2110502,0
CA2110510,0
CA2202061,.00465
CA2204054,.0028333336
CA2207006,.014
CA2210001,0
CA2210002,.0012975
CA2210003,.00097500003
CA2210503,.00062666665
CA2210510,0
CA2210515,0
CA2210851,.00035863637
CA2210900,.004273457
CA2210901,.0052205129
CA2210903,0
CA2210904,0
CA2210905,0
CA2210906,0
CA2210907,.0027000001
CA2210908,0
CA2210909,.0036438054
CA2210910,0
CA2210911,0
CA2210917,0
CA2210918,0
CA2210921,.00084285717
CA2210924,0
CA2210925,0
CA2210926,.0017333333
CA2210936,0
CA2210937,.0073480001
CA2210941,0
CA2210943,.0013666668
CA2210944,0
CA2300502,0
CA2300503,0
CA2300506,.00042500001
CA2300507,0
CA2300514,.00017692309
CA2300541,0
CA2300545,0
CA2300584,0
CA2300590,0
CA2300591,.0001047619
CA2300596,0
CA2300604,0
CA2300605,.00042727272
CA2300606,.00026666667
CA2300609,0
CA2300610,0
CA2300617,0
CA2300628,.0046718749
CA2300634,.00041538462
CA2300638,0
CA2300644,.00026363635
CA2300646,0
CA2300663,0
CA2300667,0
CA2300668,0
CA2300705,.00042
CA2300708,0
CA2300717,0
CA2300730,0
CA2300731,0
CA2300735,0
CA2300743,0
CA2300755,0
CA2300764,0
CA2300770,.00049999997
CA2300785,.00058888888
CA2300802,0
CA2300804,.00067894737
CA2300810,0
CA2300826,0
CA2300829,0
CA2300830,0
CA2300832,0
CA2300837,0
CA2300838,0
CA2300846,0
CA2300847,.00023846155
CA2300852,0
CA2300862,0
CA2300863,0
CA2300870,0
CA2300874,.0010333334
CA2300879,.00465
CA2300892,0
CA2300901,0
CA2300906,0
CA2310001,0
CA2310002,0
CA2310003,0
CA2310004,.00013125
CA2310005,0
CA2310006,.00014411764
CA2310007,0
CA2310008,.00016315789
CA2310009,0
CA2310010,0
CA2310011,.0072642276
CA2310012,0
CA2310013,0
CA2310304,0
CA2310800,0
CA2310801,0
CA2400011,.0027363636
CA2400013,.0011666667
CA2400046,.0011
CA2400051,.00024000001
CA2400053,.022812834
CA2400055,.00022500001
CA2400062,.00104
CA2400064,.0023400001
CA2400065,.0017200001
CA2400066,.0025765998
CA2400071,0
CA2400075,.0017680851
CA2400076,0
CA2400078,.0033285713
CA2400079,.00067500002
CA2400084,.0027999999
CA2400091,.00088250003
CA2400097,.0019
CA2400099,.0026800002
CA2400108,0
CA2400113,.0013571428
CA2400122,.0020000001
CA2400128,.0040833335
CA2400134,.00054000004
CA2400139,.00099999993
CA2400148,.00095999998
CA2400153,0
CA2400154,0
CA2400162,.0038000001
CA2400165,.0072107529
CA2400166,.00065
CA2400167,.001328
CA2400169,.020059178
CA2400170,.019917937
CA2400172,.022513824
CA2400174,0
CA2400175,.0028285715
CA2400176,.00077500002
CA2400179,0
CA2400185,0
CA2400194,0
CA2400200,0
CA2400201,0
CA2400204,0
CA2400206,.0081769228
CA2400209,.00087142858
CA2400211,.0022
CA2400216,.0033999998
CA2400218,.0016
CA2400219,.0026799999
CA2400220,0
CA2400223,.0013466667
CA2400226,.0014750001
CA2400231,0
CA2400232,.0028880001
CA2400239,.0023000001
CA2400248,.010134211
CA2400255,.0045000003
CA2400329,.0041333335
CA2400330,.0041999999
CA2400331,.0019433333
CA2400332,.00667
CA2400333,.002965
CA2400335,.022150001
CA2400336,.00135
CA2400339,.0039176471
CA2400342,.030111112
CA2400343,.016708154
CA2400344,.0027999999
CA2400345,.037124999
CA2400346,.051545002
CA2400348,.0036500001
CA2410001,.0025946428
CA2410002,.00052142859
CA2410003,.00011666666
CA2410004,.0090595884
CA2410005,.0039792685
CA2410006,.0052970969
CA2410007,.0010780001
CA2410008,.00013636364
CA2410009,.0025194709
CA2410010,.0010294118
CA2410011,.0030351351
CA2410012,.0050822077
CA2410018,.00093333336
CA2410021,.0048333332
CA2410700,.0027544445
CA2410950,.0018
CA2500503,.0032000002
CA2500512,0
CA2500514,0
CA2500515,0
CA2500547,0
CA2500801,.0032000002
CA2500911,0
CA2510001,0
CA2510002,.0042000003
CA2510800,0
CA2600501,0
CA2600532,.0048000002
CA2600538,0
CA2600546,0
CA2600620,0
CA2600621,.0020000001
CA2600622,.060113639
CA2600624,0
CA2600699,.0081000002
CA2600700,.029000001
CA2600714,0
CA2610001,.01290293
CA2610002,.00070357142
CA2610003,.020534409
CA2610004,0
CA2610005,0
CA2610700,.0040666666
CA2610701,.019712439
CA2700014,.0020000001
CA2700032,.001
CA2700147,.0019500001
CA2700156,.00165
CA2700202,.0024000001
CA2700236,.0010500001
CA2700303,.0020000001
CA2700360,.0015
CA2700503,.00016749999
CA2700509,.0083333338
CA2700511,.00040833335
CA2700518,.00081666664
CA2700522,0
CA2700523,.0085555557
CA2700534,0
CA2700535,0
CA2700536,.049451612
CA2700541,.00086999999
CA2700547,.00034000003
CA2700548,.001
CA2700552,.011655513
CA2700558,.00016666668
CA2700577,.0006928572
CA2700579,.00025000001
CA2700586,.0011
CA2700589,.00050000002
CA2700592,.000375
CA2700594,0
CA2700598,0
CA2700606,.0031142856
CA2700612,.010122078
CA2700622,0
CA2700624,0
CA2700629,0
CA2700634,0
CA2700638,0
CA2700656,.0028000001
CA2700663,.001
CA2700665,0
CA2700669,.00054000004
CA2700674,.000075000004
CA2700678,0
CA2700682,0
CA2700686,.00040000002
CA2700687,.00089999998
CA2700691,0
CA2700702,.024046063
CA2700703,.000090909096
CA2700705,0
CA2700709,.00062000001
CA2700713,0
CA2700727,.00050000002
CA2700728,0
CA2700731,.00038461541
CA2700733,0
CA2700738,.00013428571
CA2700766,.00072333333
CA2700771,.0033
CA2700772,.00073333335
CA2700773,.000090909096
CA2700775,.0076080002
CA2700787,0
CA2700792,.0011666667
CA2700799,.014936735
CA2700837,0
CA2700838,.010357142
CA2700842,.0011333333
CA2700850,.00034999999
CA2700853,.0022
CA2700856,.00066666672
CA2700875,.00055
CA2700952,0
CA2700964,.00098000001
CA2700970,.001
CA2700992,.0014249999
CA2700998,.0055
CA2701001,0
CA2701034,.0020000001
CA2701036,0
CA2701040,.0015
CA2701046,.0016666667
CA2701063,.001
CA2701068,.0014173914
CA2701109,.0065666665
CA2701144,.0023000001
CA2701151,.0022
CA2701152,.00097500003
CA2701153,.0014666667
CA2701171,.0040250001
CA2701172,.001
CA2701187,.0011999999
CA2701202,0
CA2701214,.00055
CA2701221,.021774286
CA2701227,.0125
CA2701231,.00061333337
CA2701241,.003
CA2701254,.00049428572
CA2701257,0
CA2701263,0
CA2701278,.00025000001
CA2701279,0
CA2701280,.00085714285
CA2701295,.00035384618
CA2701355,0
CA2701364,0
CA2701367,.0077375001
CA2701403,.0018
CA2701423,.00080000004
CA2701451,0
CA2701452,.0027833334
CA2701466,.0050470349
CA2701482,0
CA2701498,.00031500001
CA2701503,.010862069
CA2701515,.0019333335
CA2701550,.00033333336
CA2701553,0
CA2701570,.0027000001
CA2701579,.001
CA2701589,0
CA2701622,0
CA2701633,0
CA2701647,.00066666672
CA2701658,0
CA2701659,.0015
CA2701670,.018868526
CA2701676,.0041
CA2701679,.0010500001
CA2701683,.00315
CA2701687,.001
CA2701701,.0020000001
CA2701705,0
CA2701726,.0031333333
CA2701731,.00050000002
CA2701740,.0020000001
CA2701742,.0023333335
CA2701789,0
CA2701795,.0055
CA2701800,.0018333333
CA2701820,.0014
CA2701821,0
CA2701822,.0052800002
CA2701837,.0015
CA2701876,0
CA2701882,.0034339624
CA2701888,.0028333333
CA2701897,.00050000002
CA2701898,0
CA2701904,.0070000002
CA2701906,0
CA2701912,.00093000004
CA2701918,.00079999998
CA2701922,.0040000002
CA2701926,.014488
CA2701929,.000050636361
CA2701931,0
CA2701935,.001375
CA2701940,.00067142857
CA2701946,0
CA2701956,.0030749999
CA2701959,.0056826388
CA2701964,.001
CA2702003,.0061459015
CA2702004,0
CA2702007,.0025000002
CA2702009,.018268293
CA2702026,0
CA2702030,.013184615
CA2702050,.01517375
CA2702055,0
CA2702073,0
CA2702094,.00050000002
CA2702110,0
CA2702121,.00090000004
CA2702135,0
CA2702140,.0010571429
CA2702141,0
CA2702148,.00033333336
CA2702163,.00037000002
CA2702172,.00016666668
CA2702180,.00075000001
CA2702198,.0062346668
CA2702202,.00033333336
CA2702254,.00050000002
CA2702256,.00089999998
CA2702259,.0020000001
CA2702268,0
CA2702293,.00060000003
CA2702296,.0045333332
CA2702299,.00106
CA2702315,.0074999998
CA2702317,.00033333336
CA2702320,.00050000002
CA2702322,0
CA2702323,0
CA2702325,0
CA2702328,.00019444445
CA2702336,0
CA2702368,0
CA2702370,.015438889
CA2702373,0
CA2702374,0
CA2702388,.00025000001
CA2702405,0
CA2702409,.001
CA2702412,0
CA2702431,0
CA2702439,.01046186
CA2702452,.0012085715
CA2702453,0
CA2702456,0
CA2702466,.0020000001
CA2702482,.00019000001
CA2702484,.00020000001
CA2702487,0
CA2702490,.00066666672
CA2702496,.00079999998
CA2702519,.0018
CA2702520,0
CA2702521,.0005821918
CA2702539,.0019499999
CA2702542,.0049999999
CA2702549,0
CA2702550,.023583733
CA2702553,.00075000001
CA2702554,.0027973684
CA2702571,0
CA2702572,0
CA2702584,.0015
CA2702588,.0024689266
CA2702595,.00021428571
CA2702601,0
CA2702607,.0020000001
CA2702608,.00020000001
CA2702613,.00066666672
CA2702615,.00043333333
CA2702616,.00075000001
CA2702620,0
CA2702621,0
CA2702624,.0015
CA2702626,0
CA2702643,.0022499999
CA2702652,.0061513158
CA2702681,.0019
CA2702704,.00012500001
CA2702708,.0015
CA2702762,0
CA2702802,.0089151515
CA2702812,.0020000001
CA2702816,.0016000001
CA2702819,.0090000005
CA2702964,.0040000002
CA2703132,.0035999999
CA2704520,.001
CA2704623,.003
CA2704785,.001
CA2706552,.0027999999
CA2708710,.0021500001
CA2708852,.0016
CA2710001,.0047756759
CA2710003,.00040000002
CA2710004,.0021244395
CA2710005,.01048168
CA2710006,.013713158
CA2710007,0
CA2710008,.00070000003
CA2710009,.00048678377
CA2710010,.0028808196
CA2710011,.00083333335
CA2710012,.00063271431
CA2710013,.000019347222
CA2710016,.00055555557
CA2710017,.0018193878
CA2710018,.00016666668
CA2710019,.00051509094
CA2710020,.00033333336
CA2710021,.0041639465
CA2710022,.0027741937
CA2710023,.0011071429
CA2710300,0
CA2710700,0
CA2710702,.00050000002
CA2710705,.0020952381
CA2710850,.00072222226
CA2710851,.00050000002
CA2800012,.0077074999
CA2800015,.01325
CA2800016,0
CA2800020,.00105
CA2800023,.00138
CA2800024,.0025499999
CA2800027,0
CA2800034,0
CA2800035,0
CA2800038,0
CA2800039,.03197046
CA2800040,.0030499999
CA2800041,.00080000004
CA2800043,.0042166668
CA2800045,0
CA2800047,0
CA2800059,0
CA2800112,0
CA2800129,.0069733332
CA2800298,0
CA2800299,.00091249996
CA2800301,.011550968
CA2800516,.005402857
CA2800521,.0025153847
CA2800525,.00029999999
CA2800526,.00058965519
CA2800527,0
CA2800528,.00019999999
CA2800530,.00285
CA2800531,.0032333334
CA2800532,.0016285714
CA2800536,.0048600002
CA2800538,.00042857142
CA2800543,.00045384615
CA2800548,.0011750001
CA2800556,0
CA2800561,.0058833333
CA2800562,0
CA2800569,.00015800001
CA2800575,.00069999998
CA2800580,0
CA2800582,0
CA2800588,.0026799999
CA2800593,0
CA2800594,0
CA2800609,.0045250002
CA2800613,.00065
CA2800625,.00046190477
CA2800635,0
CA2800648,.0062832432
CA2800717,.001
CA2800736,.00071666669
