"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"17495","VA1197317","TT","Resolved",594,3
"17496","VA1197810","MCL","Resolved",91,4
"17497","VA1197880","MCL","Resolved",90,12
"17498","VA2003150","TT","Resolved",2439,2
"17499","VA2003168","TT","Resolved",2486,12
"17500","VA2003206","MCL","Resolved",30,5
"17501","VA2003336","MCL","Resolved",30,5
"17502","VA2003537","TT","Resolved",1375,8
"17503","VA2003691","MCL","Resolved",30,5
"17504","VA2003850","TT","Resolved",2237,4
"17505","VA2003877","MCL","Resolved",30,4
"17506","VA2015195","MCL","Resolved",30,5
"17507","VA2015550","MCL","Resolved",29,8
"17508","VA2017250","MCL","Archived",29,3
"17509","VA2023468","MCL","Resolved",30,10
"17510","VA2023478","MCL","Resolved",30,3
"17511","VA2023590","TT","Resolved",1150,3
"17512","VA2043622","MCL","Resolved",91,3
"17513","VA2069180","MCL","Resolved",30,9
"17514","VA2109025","MCL","Resolved",29,4
"17515","VA2109085","TT","Resolved",2149,8
"17516","VA2109265","MCL","Resolved",30,4
"17517","VA2109340","MCL","Resolved",30,12
"17518","VA2109450","MCL","Resolved",91,95
"17519","VA2109510","MCL","Resolved",91,68
"17520","VA2109600","MCL","Resolved",27,4
"17521","VA2109725","TT","Resolved",607,4
"17522","VA2109825","MCL","Resolved",30,4
"17523","VA2125382","MCL","Resolved",91,65
"17524","VA2125650","MCL","Archived",91,31
"17525","VA2139035","MCL","Resolved",30,5
"17526","VA2139604","MCL","Resolved",29,4
"17527","VA2163615","TT","Unaddressed",591,3
"17528","VA2165090","MCL","Resolved",30,5
"17529","VA2171252","MCL","Resolved",30,4
"17530","VA2171300","MCL","Resolved",29,4
"17531","VA2171475","MCL","Resolved",30,5
"17532","VA2171750","MCL","Resolved",91,4
"17533","VA2171850","MCL","Resolved",91,24
"17534","VA2187100","MCL","Resolved",90,7
"17535","VA2187232","TT","Resolved",552,4
"17536","VA2187754","MCL","Resolved",30,8
"17537","VA2770900","MCL","Resolved",91,12
"17538","VA2820775","MCL","Resolved",29,4
"17539","VA3001057","MCL","Resolved",90,3
"17540","VA3001211","MCL","Resolved",91,4
"17541","VA3001330","MCL","Resolved",27,5
"17542","VA3001355","MCL","Resolved",29,10
"17543","VA3001500","MCL","Archived",91,16
"17544","VA3001715","MCL","Resolved",91,4
"17545","VA3001739","MCL","Resolved",29,4
"17546","VA3001791","MCL","Resolved",30,6
"17547","VA3001797","MCL","Resolved",30,5
"17548","VA3001857","MCL","Resolved",29,5
"17549","VA3001887","MCL","Resolved",29,4
"17550","VA3053150","MCL","Resolved",91,5
"17551","VA3053210","TT","Resolved",2450,71
"17552","VA3053360","TT","Resolved",2776,4
"17553","VA3053960","TT","Resolved",2450,18
"17554","VA3093040","MCL","Resolved",91,4
"17555","VA3093180","MCL","Archived",91,11
"17556","VA3093210","MCL","Resolved",91,77
"17557","VA3093220","MCL","Resolved",29,4
"17558","VA3093306","MCL","Resolved",30,4
"17559","VA3093324","MCL","Archived",91,48
"17560","VA3093400","MCL","Archived",91,258
"17561","VA3093647","MCL","Archived",91,60
"17562","VA3093850","TT","Resolved",2017,130
"17563","VA3095315","MCL","Resolved",90,4
"17564","VA3095860","MCL","Resolved",91,8
"17565","VA3131008","MCL","Resolved",30,8
"17566","VA3131061","MCL","Resolved",30,8
"17567","VA3131121","TT","Resolved",2197,1
"17568","VA3131137","MCL","Resolved",30,10
"17569","VA3131300","TT","Resolved",1296,12
"17570","VA3131552","MCL","Resolved",91,4
"17571","VA3131825","MCL","Resolved",30,10
"17572","VA3131852","MCL","Resolved",30,10
"17573","VA3131875","MCL","Resolved",29,7
"17574","VA3149210","TT","Resolved",2592,11
"17575","VA3175170","TT","Resolved",943,8
"17576","VA3175220","MCL","Archived",89,2
"17577","VA3175280","MCL","Resolved",29,4
"17578","VA3175282","TT","Unaddressed",1665,8
"17579","VA3175800","MCL","Resolved",30,8
"17580","VA3181181","TT","Resolved",1923,3
"17581","VA3181500","MCL","Resolved",30,12
"17582","VA3181782","MCL","Resolved",30,8
"17583","VA3199860","MCL","Resolved",30,4
"17584","VA3550500","MCL","Resolved",30,4
"17585","VA3550615","MCL","Resolved",30,4
"17586","VA3595250","MCL","Resolved",91,70
"17587","VA3800080","MCL","Resolved",91,94
"17588","VA3800260","MCL","Resolved",90,4
"17589","VA3800290","MCL","Archived",91,37
"17590","VA3800830","TT","Resolved",880,3
"17591","VA3810089","TT","Resolved",30,8
"17592","VA3810096","MCL","Resolved",30,5
"17593","VA3810507","TT","Resolved",2118,1
"17594","VA3810850","MCL","Resolved",30,3
"17595","VA4036100","MCL","Resolved",30,4
"17596","VA4036500","TT","Resolved",2562,2
"17597","VA4036850","MCL","Resolved",29,4
"17598","VA4036860","TT","Resolved",340,4
"17599","VA4041950","MCL","Resolved",30,9
"17600","VA4057300","MCL","Resolved",30,4
"17601","VA4057450","TT","Resolved",555,4
"17602","VA4057800","MCL","Resolved",30,4
"17603","VA4073150","TT","Resolved",2511,4
"17604","VA4073311","MCL","Resolved",91,12
"17605","VA4073510","MCL","Resolved",30,5
"17606","VA4073678","MCL","Resolved",30,4
"17607","VA4073800","MCL","Resolved",91,9
"17608","VA4075049","TT","Resolved",2213,8
"17609","VA4075150","MCL","Resolved",30,4
"17610","VA4075368","TT","Resolved",750,4
"17611","VA4085052","MCL","Resolved",30,4
"17612","VA4087815","MCL","Resolved",30,4
"17613","VA4103870","MCL","Resolved",29,4
"17614","VA4115400","MCL","Resolved",91,25
"17615","VA4115639","MCL","Resolved",91,31
"17616","VA4119235","TT","Resolved",514,4
"17617","VA4119565","MCL","Resolved",30,5
"17618","VA4119570","TT","Resolved",319,4
"17619","VA4119582","MCL","Resolved",91,4
"17620","VA4119681","MCL","Resolved",30,4
"17621","VA4119840","TT","Resolved",356,10
"17622","VA4127141","MCL","Resolved",29,3
"17623","VA4127630","TT","Resolved",692,4
"17624","VA4133140","TT","Resolved",629,4
"17625","VA4133175","MCL","Resolved",30,5
"17626","VA4133485","TT","Resolved",443,4
"17627","VA4133825","TT","Resolved",2288,7
"17628","VA4193188","TT","Resolved",1128,4
"17629","VA4193640","TT","Resolved",2266,3
"17630","VA4760100","TT","Resolved",91,3
"17631","VA5007070","MCL","Resolved",30,9
"17632","VA5007230","MCL","Resolved",30,5
"17633","VA5009050","MCL","Resolved",91,31
"17634","VA5019250","MCL","Resolved",91,19
"17635","VA5019379","TT","Resolved",2074,12
"17636","VA5019400","MCL","Resolved",90,4
"17637","VA5019468","MCL","Resolved",29,5
"17638","VA5019628","TT","Resolved",1665,3
"17639","VA5019645","MCL","Resolved",91,4
"17640","VA5019670","TT","Resolved",948,4
"17641","VA5019693","MCL","Resolved",30,6
"17642","VA5019795","MCL","Resolved",91,4
"17643","VA5025050","MCL","Resolved",91,20
"17644","VA5025120","MCL","Resolved",91,82
"17645","VA5025150","MCL","Resolved",91,47
"17646","VA5025215","MCL","Resolved",29,5
"17647","VA5025450","MCL","Resolved",91,42
"17648","VA5025680","MCL","Resolved",91,12
"17649","VA5029291","MCL","Resolved",91,15
"17650","VA5031046","TT","Unaddressed",117,2
"17651","VA5031050","MCL","Resolved",91,16
"17652","VA5031180","MCL","Resolved",90,4
"17653","VA5031225","TT","Resolved",2044,4
"17654","VA5031575","MCL","Resolved",29,4
"17655","VA5031825","MCL","Resolved",29,4
"17656","VA5037029","TT","Resolved",2071,3
"17657","VA5037200","MCL","Resolved",29,5
"17658","VA5037300","MCL","Resolved",91,20
"17659","VA5037550","MCL","Resolved",91,20
"17660","VA5049110","MCL","Resolved",90,9
"17661","VA5067028","TT","Resolved",1387,19
"17662","VA5067035","MCL","Resolved",91,10
"17663","VA5067125","MCL","Resolved",90,4
"17664","VA5067320","MCL","Resolved",30,17
"17665","VA5067440","MCL","Resolved",90,4
"17666","VA5067500","TT","Resolved",2118,3
"17667","VA5067725","MCL","Resolved",29,4
"17668","VA5067762","MCL","Resolved",90,4
"17669","VA5067788","TT","Resolved",2105,3
"17670","VA5067840","MCL","Resolved",91,4
"17671","VA5067943","MCL","Resolved",30,4
"17672","VA5067951","TT","Resolved",2775,4
"17673","VA5089315","MCL","Resolved",91,16
"17674","VA5089571","MCL","Resolved",30,10
"17675","VA5089716","MCL","Archived",91,10
"17676","VA5089955","MCL","Resolved",89,4
"17677","VA5111800","MCL","Resolved",91,8
"17678","VA5117099","MCL","Resolved",30,4
"17679","VA5117310","MCL","Resolved",91,12
"17680","VA5117420","MCL","Resolved",30,8
"17681","VA5117660","MCL","Resolved",91,4
"17682","VA5117800","MCL","Resolved",91,11
"17683","VA5117955","MCL","Resolved",90,4
"17684","VA5135100","MCL","Archived",91,15
"17685","VA5135260","MCL","Resolved",30,4
"17686","VA5135295","MCL","Resolved",29,4
"17687","VA5143214","MCL","Resolved",91,46
"17688","VA5143246","MCL","Resolved",91,28
"17689","VA5143300","TT","Resolved",644,4
"17690","VA5143335","MCL","Resolved",30,5
"17691","VA5143690","MCL","Resolved",91,20
"17692","VA5143809","MCL","Resolved",91,16
"17693","VA5515050","MCL","Archived",91,15
"17694","VA5590100","MCL","Resolved",91,8
"17695","VA5690400","MCL","Resolved",91,6
"17696","VA6033055","TT","Resolved",743,3
"17697","VA6047013","MCL","Resolved",30,9
"17698","VA6047075","MCL","Resolved",364,3
"17699","VA6047415","MCL","Resolved",90,3
"17700","VA6059023","TT","Resolved",2013,15
"17701","VA6059197","MCL","Resolved",91,3
"17702","VA6059523","MCL","Resolved",30,4
"17703","VA6059543","MCL","Resolved",30,10
"17704","VA6059643","MCL","Resolved",29,4
"17705","VA6061431","MCL","Resolved",30,13
"17706","VA6061515","MCL","Resolved",90,8
"17707","VA6061535","MCL","Resolved",30,9
"17708","VA6061575","MCL","Resolved",90,4
"17709","VA6099590","TT","Resolved",1441,9
"17710","VA6107085","MCL","Resolved",91,3
"17711","VA6107100","MCL","Resolved",91,4
"17712","VA6107707","MCL","Resolved",91,8
"17713","VA6107710","MCL","Resolved",30,12
"17714","VA6107725","TT","Resolved",613,4
"17715","VA6113113","MCL","Resolved",29,4
"17716","VA6137228","TT","Resolved",1443,4
"17717","VA6137999","MCL","Resolved",91,24
"17718","VA6153041","MCL","Resolved",29,3
"17719","VA6153325","MCL","Resolved",30,10
"17720","VA6153526","MCL","Resolved",30,3
"17721","VA6153541","MCL","Resolved",91,4
"17722","VA6153668","MCL","Resolved",30,7
"17723","VA6153675","MCL","Resolved",91,75
"17724","VA6157395","TT","Resolved",2426,8
"17725","VA6157398","TT","Resolved",2476,16
"17726","VA6157399","MCL","Resolved",30,4
"17727","VA6179280","MCL","Resolved",30,9
"17728","VI0000042","MCL","Resolved",27,3
"17729","VI0000068","MCL","Resolved",30,1
"17730","VI0000071","MCL","Resolved",30,1
"17731","VI0000122","MCL","Resolved",30,6
"17732","VI0000198","MCL","Resolved",29,6
"17733","VI0000223","MCL","Resolved",29,6
"17734","VI0000295","MCL","Resolved",30,1
"17735","VI0000306","MCL","Resolved",30,3
"17736","VI0000373","MCL","Resolved",30,4
"17737","VI0000401","MCL","Resolved",30,3
"17738","VI0000403","MCL","Resolved",30,1
"17739","VI0000431","MCL","Resolved",30,1
"17740","VI1000029","MCL","Resolved",30,3
"17741","VI1000040","MCL","Resolved",30,3
"17742","VI1000056","MCL","Resolved",30,3
"17743","VI1000072","MCL","Resolved",29,1
"17744","VI1000105","MCL","Resolved",30,4
"17745","VI1000138","MCL","Resolved",29,3
"17746","VI1000174","MCL","Resolved",29,4
"17747","VI3000002","MCL","Resolved",30,8
"17748","VI3000032","MCL","Resolved",30,1
"17749","VI3000086","MCL","Archived",29,3
"17750","VI3000091","MCL","Resolved",91,3
"17751","VI3000116","MCL","Resolved",29,1
"17752","VI3000224","MCL","Resolved",30,5
"17753","VI3000451","MCL","Resolved",91,7
"17754","VI3000474","MCL","Resolved",29,1
"17755","VI3000482","MCL","Resolved",30,5
"17756","VI3000551","MCL","Resolved",30,1
"17757","VT0000004","MCL","Resolved",30,10
"17758","VT0000160","TT","Resolved",1719,9
"17759","VT0000237","TT","Resolved",2301,11
"17760","VT0000268","TT","Unaddressed",138,2
"17761","VT0000282","MCL","Resolved",30,5
"17762","VT0000341","MCL","Resolved",30,4
"17763","VT0000767","MCL","Resolved",30,6
"17764","VT0000849","MCL","Resolved",30,4
"17765","VT0001045","MCL","Resolved",91,10
"17766","VT0001523","MCL","Resolved",90,5
"17767","VT0001602","TT","Resolved",2582,10
"17768","VT0001728","TT","Resolved",2613,3
"17769","VT0001930","MCL","Resolved",29,6
"17770","VT0001991","TT","Resolved",2582,3
"17771","VT0002141","TT","Resolved",573,3
"17772","VT0002194","MCL","Resolved",30,14
"17773","VT0002309","MCL","Resolved",30,6
"17774","VT0002322","MCL","Resolved",30,6
"17775","VT0002337","MCL","Resolved",30,6
"17776","VT0002433","TT","Resolved",1487,3
"17777","VT0002603","MCL","Archived",91,36
"17778","VT0002776","TT","Unaddressed",1518,3
"17779","VT0002860","MCL","Resolved",30,6
"17780","VT0003064","TT","Resolved",2613,21
"17781","VT0004062","TT","Resolved",2582,3
"17782","VT0004333","TT","Unaddressed",231,2
"17783","VT0004560","MCL","Resolved",30,6
"17784","VT0005010","MCL","Resolved",90,4
"17785","VT0005012","MCL","Resolved",30,6
"17786","VT0005027","MCL","Resolved",30,4
"17787","VT0005029","TT","Resolved",30,8
"17788","VT0005048","MCL","Resolved",91,15
"17789","VT0005076","MCL","Resolved",30,4
"17790","VT0005104","MCL","Resolved",29,6
"17791","VT0005115","TT","Resolved",1648,3
"17792","VT0005126","MCL","Resolved",91,9
"17793","VT0005137","MCL","Resolved",91,32
"17794","VT0005151","MCL","Resolved",91,15
"17795","VT0005159","MCL","Resolved",30,12
"17796","VT0005162","MCL","Resolved",29,4
"17797","VT0005180","MCL","Resolved",30,4
"17798","VT0005181","MCL","Resolved",30,5
"17799","VT0005185","MCL","Resolved",29,4
"17800","VT0005191","MCL","Resolved",91,5
"17801","VT0005213","MCL","Resolved",29,6
"17802","VT0005217","MCL","Resolved",30,11
"17803","VT0005240","TT","Resolved",2690,82
"17804","VT0005298","MCL","Resolved",30,3
"17805","VT0005306","TT","Archived",183,1
"17806","VT0005324","TT","Resolved",1903,117
"17807","VT0005382","TT","Resolved",2643,2
"17808","VT0005397","TT","Resolved",183,20
"17809","VT0005419","MCL","Resolved",29,5
"17810","VT0005429","MCL","Resolved",29,6
"17811","VT0005475","MCL","Resolved",30,6
"17812","VT0005478","MCL","Resolved",30,12
"17813","VT0005493","MCL","Resolved",90,11
"17814","VT0005518","MCL","Resolved",29,5
"17815","VT0005541","TT","Addressed",2078,12
"17816","VT0005542","TT","Resolved",2643,2
"17817","VT0005556","MCL","Resolved",30,6
"17818","VT0005571","TT","Resolved",3069,49
"17819","VT0005589","MCL","Archived",91,34
"17820","VT0005592","MCL","Resolved",29,6
"17821","VT0005596","MCL","Resolved",29,5
"17822","VT0005628","MCL","Resolved",30,10
"17823","VT0005630","TT","Resolved",183,2
"17824","VT0005640","MCL","Resolved",91,10
"17825","VT0005655","MCL","Resolved",29,6
"17826","VT0006008","TT","Resolved",2237,3
"17827","VT0006405","TT","Resolved",2552,3
"17828","VT0006408","TT","Resolved",2582,20
"17829","VT0006411","TT","Resolved",1457,3
"17830","VT0006412","MCL","Resolved",30,4
"17831","VT0006602","TT","Resolved",2552,7
"17832","VT0006643","MCL","Resolved",30,4
"17833","VT0006661","TT","Resolved",2187,3
"17834","VT0006672","MCL","Resolved",29,6
"17835","VT0006740","MCL","Resolved",30,6
"17836","VT0008012","MCL","Resolved",91,5
"17837","VT0008026","MCL","Resolved",30,6
"17838","VT0008035","MCL","Resolved",30,5
"17839","VT0008038","MCL","Resolved",30,4
"17840","VT0008108","TT","Resolved",2613,7
"17841","VT0008119","TT","Resolved",2217,3
"17842","VT0008124","MCL","Resolved",30,6
"17843","VT0008125","TT","Unaddressed",787,4
"17844","VT0008128","TT","Resolved",1487,6
"17845","VT0008130","TT","Resolved",2613,4
"17846","VT0008137","TT","Resolved",787,3
"17847","VT0008139","TT","Resolved",2582,8
"17848","VT0008148","MCL","Resolved",29,4
"17849","VT0008152","TT","Resolved",2582,10
"17850","VT0008159","TT","Resolved",2582,9
"17851","VT0008204","MCL","Resolved",91,5
"17852","VT0008220","MCL","Resolved",27,6
"17853","VT0008239","MCL","Resolved",30,4
"17854","VT0008248","TT","Resolved",2217,4
"17855","VT0008271","TT","Resolved",1121,5
"17856","VT0008358","TT","Resolved",2399,4
"17857","VT0009073","MCL","Archived",91,94
"17858","VT0020031","MCL","Resolved",91,20
"17859","VT0020070","MCL","Resolved",90,6
"17860","VT0020080","MCL","Resolved",91,35
"17861","VT0020151","MCL","Resolved",30,6
"17862","VT0020344","MCL","Resolved",30,5
"17863","VT0020348","MCL","Resolved",30,9
"17864","VT0020418","MCL","Resolved",91,30
"17865","VT0020439","MCL","Resolved",30,4
"17866","VT0020460","TT","Resolved",2217,4
"17867","VT0020585","TT","Resolved",422,9
"17868","VT0020600","TT","Resolved",391,4
"17869","VT0020607","TT","Resolved",1852,4
"17870","VT0020638","MCL","Resolved",91,25
"17871","VT0020642","TT","Resolved",1518,4
"17872","VT0020649","MCL","Resolved",30,12
"17873","VT0020680","TT","Resolved",2613,6
"17874","VT0020681","TT","Resolved",1852,18
"17875","VT0020706","MCL","Resolved",29,3
"17876","VT0020711","MCL","Resolved",30,5
"17877","VT0020723","MCL","Resolved",29,6
"17878","VT0020732","MCL","Archived",91,4
"17879","VT0020748","MCL","Resolved",30,3
"17880","VT0020802","TT","Resolved",2582,3
"17881","VT0020835","MCL","Resolved",30,3
"17882","VT0020844","TT","Resolved",2582,21
"17883","VT0020845","TT","Resolved",1812,3
"17884","VT0020865","MCL","Resolved",30,11
"17885","VT0020871","MCL","Resolved",30,6
"17886","VT0020876","MCL","Resolved",91,25
"17887","VT0020891","MCL","Resolved",29,11
"17888","VT0020898","TT","Resolved",2690,4
"17889","VT0020906","TT","Resolved",1457,2
"17890","VT0020922","MCL","Resolved",29,12
"17891","VT0020927","TT","Resolved",2582,4
"17892","VT0020941","TT","Resolved",2267,4
"17893","VT0020960","TT","Resolved",30,15
"17894","VT0020964","MCL","Resolved",29,6
"17895","VT0020982","TT","Resolved",2066,4
"17896","VT0021003","MCL","Resolved",30,3
"17897","VT0021007","MCL","Resolved",91,17
"17898","VT0021030","MCL","Resolved",30,10
"17899","VT0021035","MCL","Resolved",29,4
"17900","VT0021051","MCL","Resolved",91,41
"17901","VT0021052","MCL","Resolved",90,4
"17902","VT0021053","MCL","Resolved",91,30
"17903","VT0021057","MCL","Resolved",30,6
"17904","VT0021076","MCL","Resolved",29,6
"17905","VT0021121","MCL","Resolved",30,4
"17906","VT0021124","MCL","Resolved",30,10
"17907","VT0021151","TT","Resolved",1852,4
"17908","VT0021192","TT","Resolved",2552,11
"17909","VT0021207","TT","Resolved",268,68
"17910","VT0021216","TT","Resolved",1518,4
"17911","VT0021228","TT","Resolved",2582,9
"17912","VT0021286","TT","Resolved",1121,4
"17913","VT0021291","MCL","Resolved",30,5
"17914","VT0021298","TT","Resolved",2582,9
"17915","VT0021302","MCL","Resolved",90,4
"17916","VT0021340","MCL","Resolved",91,19
"17917","VT0021360","MCL","Resolved",30,6
"17918","VT0021379","MCL","Resolved",91,22
"17919","VT0021397","TT","Resolved",2217,7
"17920","VT0021398","MCL","Resolved",30,6
"17921","VT0021411","TT","Resolved",2490,4
"17922","VT0021431","MCL","Resolved",30,18
"17923","VT0021440","MCL","Resolved",30,11
"17924","VT0021441","MCL","Resolved",30,5
"17925","VT0021442","MCL","Resolved",30,12
"17926","VT0021445","MCL","Resolved",29,6
"17927","VT0021457","MCL","Resolved",30,12
"17928","VT0021487","MCL","Resolved",91,5
"17929","VT0021496","TT","Resolved",2217,3
"17930","VT0021499","MCL","Resolved",29,4
"17931","VT0021512","MCL","Resolved",90,5
"17932","VT0021514","MCL","Resolved",30,6
"17933","VT0021515","TT","Resolved",1448,2
"17934","VT0021520","MCL","Resolved",28,5
"17935","VT0021546","TT","Resolved",1121,3
"17936","VT0021548","MCL","Resolved",30,18
"17937","VT0021562","MCL","Resolved",30,4
"17938","VT0021596","TT","Resolved",1792,3
"17939","VT0021647","MCL","Archived",30,18
"17940","WA5300119","MCL","Resolved",91,13
"17941","WA5300484","MCL","Resolved",91,3
"17942","WA5300552","TT","Resolved",30,5
"17943","WA5300768","TT","Resolved",30,8
"17944","WA5301143","MCL","Resolved",364,1
"17945","WA5301966","MCL","Resolved",30,1
"17946","WA5302051","MCL","Resolved",91,14
"17947","WA5302154","TT","Resolved",30,12
"17948","WA5302197","TT","Resolved",1862,1
"17949","WA5302498","MCL","Resolved",90,1
"17950","WA5302507","MCL","Resolved",364,11
"17951","WA5302577","MCL","Resolved",30,1
"17952","WA5302777","MCL","Archived",365,24
"17953","WA5303000","MCL","Archived",91,6
"17954","WA5303063","TT","Resolved",2439,1
"17955","WA5303238","TT","Resolved",30,8
