pwsid,total_samples,total_samples_2020,detection_share,detection_share_2020,pfoa_and_pfos,pfoa_and_pfos_2020,concentration_avg,concentration_avg_2020,concentration_max,concentration_max_2020,pfas_count,pfas_count_2020
AL0001176,58,58,0,0,0,0,0,0,0,0,0,0
AL0001203,145,127,.13793103,.15748031,.89999998,1.4400001,26.6283338367939,30.95000018179417,69.69999945163727,69.69999945163727,9,9
AL0001204,21,3,.14285715,1,.47499999,1.9,1.024999976158142,4.099999904632568,4.099999904632568,4.099999904632568,3,3
AL0001205,12,0,0,,0,0,0,0,0,0,0,0
AL0001220,29,29,0,0,0,0,0,0,0,0,0,0
AL0001222,18,0,0,,0,0,0,0,0,0,0,0
AL0001228,13,13,1,1,4.7333336,4.7333336,21.26666676998138,21.26666676998138,26.70000016689301,26.70000016689301,6,6
AL0001245,1,1,1,1,4.0999999,4.0999999,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,1,1
AL0001247,6,6,1,1,3.9000001,3.9000001,14.49999976158142,14.49999976158142,14.49999976158142,14.49999976158142,6,6
AL0001258,58,34,.086206898,.14705883,2.4000001,7.1999998,4.316666632890701,10.85000002384186,21.70000004768372,21.70000004768372,5,5
AL0001260,37,13,.35135135,1,1.9333333,4.25,4.792857080698013,9.033333241939545,10.89999973773956,10.89999973773956,5,5
AL0001261,11,11,1,1,22.549999,22.549999,95.35000014305115,95.35000014305115,107.3999998569489,107.3999998569489,6,6
AL0001265,86,62,0,0,0,0,0,0,0,0,0,0
AL0001273,116,116,0,0,0,0,0,0,0,0,0,0
AL0001289,116,116,0,0,0,0,0,0,0,0,0,0
AL0001290,29,29,0,0,0,0,0,0,0,0,0,0
AL0001298,145,145,0,0,0,0,0,0,0,0,0,0
AL0001302,116,116,0,0,0,0,0,0,0,0,0,0
AL0001306,116,116,0,0,0,0,0,0,0,0,0,0
AL0001307,24,0,0,,0,0,0,0,0,0,0,0
AL0001313,82,58,0,0,0,0,0,0,0,0,0,0
AL0001326,29,29,0,0,0,0,0,0,0,0,0,0
AL0001336,24,0,0,,0,0,0,0,0,0,0,0
AL0001344,116,116,0,0,0,0,0,0,0,0,0,0
AL0001351,116,116,0,0,0,0,0,0,0,0,0,0
AL0001353,24,0,0,,0,0,0,0,0,0,0,0
AL0001363,58,58,0,0,0,0,0,0,0,0,0,0
AL0001368,1,1,1,1,5.3000002,5.3000002,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,1,1
AL0001378,1,1,1,1,3.8,3.8,3.799999952316284,3.799999952316284,3.799999952316284,3.799999952316284,1,1
AL0001393,16,16,1,1,19.674999,19.674999,60.05833339691162,60.05833339691162,89.90000009536743,89.90000009536743,5,5
AL0001402,62,62,0,0,0,0,0,0,0,0,0,0
AL0001403,1,1,1,1,4.9000001,4.9000001,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,1,1
AL0001410,53,29,0,0,0,0,0,0,0,0,0,0
AL0001411,86,62,0,0,0,0,0,0,0,0,0,0
AL0001420,1,1,1,1,12,12,12,12,12,12,1,1
AL0001421,1,1,1,1,4.6999998,4.6999998,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,1,1
AL0001422,61,7,.37704918,1,32.355453,8.1000004,66.36378812789917,13.32500052452087,282.2000000476837,14.90000033378601,5,3
AL0001423,25,1,.039999999,1,2,10,2,10,10,10,1,1
AL0001424,1,1,1,1,5.3000002,5.3000002,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,1,1
AL0001425,1,1,1,1,6.6999998,6.6999998,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,1,1
AL0001426,29,29,0,0,0,0,0,0,0,0,0,0
AL0001432,140,116,0,0,0,0,0,0,0,0,0,0
AL0001437,79,79,0,0,0,0,0,0,0,0,0,0
AL0001439,165,165,.14545454,.14545454,7.8333335,7.8333335,29.59206348657608,29.59206348657608,88.20000028610229,88.20000028610229,7,7
AL0001489,42,0,0,,0,0,0,0,0,0,0,0
AL0001500,59,29,0,0,0,0,0,0,0,0,0,0
AL0001506,29,29,0,0,0,0,0,0,0,0,0,0
AL0001507,74,62,0,0,0,0,0,0,0,0,0,0
AL0001508,29,29,0,0,0,0,0,0,0,0,0,0
AL0001537,116,116,0,0,0,0,0,0,0,0,0,0
AL0001540,53,29,0,0,0,0,0,0,0,0,0,0
AL0001671,36,5,.16666667,1,2.3499999,14.1,27.71190440654755,88.29999971389771,94.09999990463257,88.29999971389771,5,5
AL0001716,4,4,0,0,,,0,0,0,0,0,0
AL0001739,58,58,0,0,0,0,0,0,0,0,0,0
AL0001748,150,150,.026666667,.026666667,0,0,4.06333327293396,4.06333327293396,11.19999980926514,11.19999980926514,2,2
AL0001750,12,0,0,,0,0,0,0,0,0,0,0
AL0001770,58,58,0,0,0,0,0,0,0,0,0,0
AL0001780,29,29,1,1,34.25,34.25,113.2500001192093,113.2500001192093,144.5,144.5,8,8
AL0001781,2,2,1,1,,,4.449999809265137,4.449999809265137,6.099999904632568,6.099999904632568,1,1
AL0001783,24,0,0,,0,0,0,0,0,0,0,0
AL0001786,24,0,0,,0,0,0,0,0,0,0,0
AL0001805,27,27,1,1,31.1,31.1,188.6799993515015,188.6799993515015,228.8000001907349,228.8000001907349,6,6
AR0000004,70,58,0,0,0,0,0,0,0,0,0,0
AR0000015,29,29,0,0,0,0,0,0,0,0,0,0
AR0000017,58,58,0,0,0,0,0,0,0,0,0,0
AR0000025,53,29,0,0,0,0,0,0,0,0,0,0
AR0000027,116,116,.0086206896,.0086206896,0,0,1.399999976158142,1.399999976158142,5.599999904632568,5.599999904632568,1,1
AR0000039,82,58,0,0,0,0,0,0,0,0,0,0
AR0000041,140,116,.0071428572,.0086206896,0,0,1.550000071525574,1.550000071525574,6.200000286102295,6.200000286102295,1,1
AR0000044,53,29,0,0,0,0,0,0,0,0,0,0
AR0000052,29,29,0,0,0,0,0,0,0,0,0,0
AR0000055,140,116,0,0,0,0,0,0,0,0,0,0
AR0000056,140,116,.078571431,.094827585,0,0,9.912499666213989,12.72499966621399,16.29999995231628,16.29999995231628,3,3
AR0000062,24,0,0,,0,0,0,0,0,0,0,0
AR0000066,70,58,0,0,0,0,0,0,0,0,0,0
AR0000074,91,91,0,0,0,0,0,0,0,0,0,0
AR0000077,24,0,0,,0,0,0,0,0,0,0,0
AR0000085,24,0,0,,0,0,0,0,0,0,0,0
AR0000093,12,0,0,,0,0,0,0,0,0,0,0
AR0000096,58,58,0,0,0,0,0,0,0,0,0,0
AR0000101,24,0,0,,0,0,0,0,0,0,0,0
AR0000104,140,116,0,0,0,0,0,0,0,0,0,0
AR0000107,12,0,0,,0,0,0,0,0,0,0,0
AR0000109,24,0,0,,0,0,0,0,0,0,0,0
AR0000119,24,0,0,,0,0,0,0,0,0,0,0
AR0000124,99,87,0,0,0,0,0,0,0,0,0,0
AR0000138,91,91,0,0,0,0,0,0,0,0,0,0
AR0000142,24,0,0,,0,0,0,0,0,0,0,0
AR0000144,116,116,0,0,0,0,0,0,0,0,0,0
AR0000145,91,91,0,0,0,0,0,0,0,0,0,0
AR0000152,12,0,0,,0,0,0,0,0,0,0,0
AR0000156,70,58,0,0,0,0,0,0,0,0,0,0
AR0000163,58,58,0,0,0,0,0,0,0,0,0,0
AR0000164,29,29,0,0,0,0,0,0,0,0,0,0
AR0000171,58,58,0,0,0,0,0,0,0,0,0,0
AR0000184,12,0,0,,0,0,0,0,0,0,0,0
AR0000189,24,0,0,,0,0,0,0,0,0,0,0
AR0000191,4,4,0,0,,,0,0,0,0,0,0
AR0000193,116,116,0,0,0,0,0,0,0,0,0,0
AR0000195,140,116,0,0,0,0,0,0,0,0,0,0
AR0000196,116,116,0,0,0,0,0,0,0,0,0,0
AR0000208,53,29,0,0,0,0,0,0,0,0,0,0
AR0000209,146,116,0,0,0,0,0,0,0,0,0,0
AR0000213,29,29,0,0,0,0,0,0,0,0,0,0
AR0000214,58,58,0,0,0,0,0,0,0,0,0,0
AR0000220,24,0,0,,0,0,0,0,0,0,0,0
AR0000222,12,0,0,,0,0,0,0,0,0,0,0
AR0000230,24,0,0,,0,0,0,0,0,0,0,0
AR0000244,116,116,.0086206896,.0086206896,0,0,1.350000023841858,1.350000023841858,5.400000095367432,5.400000095367432,1,1
AR0000250,24,0,0,,0,0,0,0,0,0,0,0
AR0000254,140,116,0,0,0,0,0,0,0,0,0,0
AR0000272,12,0,0,,0,0,0,0,0,0,0,0
AR0000284,33,33,0,0,0,0,0,0,0,0,0,0
AR0000286,116,116,0,0,0,0,0,0,0,0,0,0
AR0000289,29,29,0,0,0,0,0,0,0,0,0,0
AR0000315,83,83,0,0,0,0,0,0,0,0,0,0
AR0000326,29,29,0,0,0,0,0,0,0,0,0,0
AR0000338,12,0,0,,0,0,0,0,0,0,0,0
AR0000360,111,87,0,0,0,0,0,0,0,0,0,0
AR0000365,12,0,0,,0,0,0,0,0,0,0,0
AR0000378,58,58,0,0,0,0,0,0,0,0,0,0
AR0000394,29,29,0,0,0,0,0,0,0,0,0,0
AR0000404,53,29,0,0,0,0,0,0,0,0,0,0
AR0000416,58,58,0,0,0,0,0,0,0,0,0,0
AR0000421,29,29,0,0,0,0,0,0,0,0,0,0
AR0000431,58,58,0,0,0,0,0,0,0,0,0,0
AR0000438,91,91,0,0,0,0,0,0,0,0,0,0
AR0000441,116,116,0,0,0,0,0,0,0,0,0,0
AR0000445,29,29,0,0,0,0,0,0,0,0,0,0
AR0000446,24,0,0,,0,0,0,0,0,0,0,0
AR0000449,58,58,0,0,0,0,0,0,0,0,0,0
AR0000459,18,0,0,,0,0,0,0,0,0,0,0
AR0000463,12,0,0,,0,0,0,0,0,0,0,0
AR0000465,24,0,0,,0,0,0,0,0,0,0,0
AR0000466,24,0,0,,0,0,0,0,0,0,0,0
AR0000484,24,0,0,,0,0,0,0,0,0,0,0
AR0000486,82,58,0,0,0,0,0,0,0,0,0,0
AR0000488,116,116,0,0,0,0,0,0,0,0,0,0
AR0000492,140,116,0,0,0,0,0,0,0,0,0,0
AR0000493,30,0,0,,0,0,0,0,0,0,0,0
AR0000495,4,4,0,0,,,0,0,0,0,0,0
AR0000503,24,0,0,,0,0,0,0,0,0,0,0
AR0000504,116,116,0,0,0,0,0,0,0,0,0,0
AR0000507,24,0,0,,0,0,0,0,0,0,0,0
AR0000510,116,116,0,0,0,0,0,0,0,0,0,0
AR0000513,24,0,0,,0,0,0,0,0,0,0,0
AR0000521,58,58,0,0,0,0,0,0,0,0,0,0
AR0000536,12,0,0,,0,0,0,0,0,0,0,0
AR0000542,116,116,0,0,0,0,0,0,0,0,0,0
AR0000550,70,58,0,0,0,0,0,0,0,0,0,0
AR0000561,12,0,0,,0,0,0,0,0,0,0,0
AR0000569,24,0,0,,0,0,0,0,0,0,0,0
AR0000572,24,0,0,,0,0,0,0,0,0,0,0
AR0000574,53,29,0,0,0,0,0,0,0,0,0,0
AR0000575,24,0,0,,0,0,0,0,0,0,0,0
AR0000579,116,116,0,0,0,0,0,0,0,0,0,0
AR0000583,29,29,0,0,0,0,0,0,0,0,0,0
AR0000586,24,0,0,,0,0,0,0,0,0,0,0
AR0000590,82,58,0,0,0,0,0,0,0,0,0,0
AR0000592,12,0,0,,0,0,0,0,0,0,0,0
AR0000599,58,58,0,0,0,0,0,0,0,0,0,0
AR0000646,12,0,0,,0,0,0,0,0,0,0,0
AR0000668,29,29,0,0,0,0,0,0,0,0,0,0
AR0000674,29,29,0,0,0,0,0,0,0,0,0,0
AR0000688,174,174,0,0,0,0,0,0,0,0,0,0
AR0000704,58,58,0,0,0,0,0,0,0,0,0,0
AR0000725,116,116,0,0,0,0,0,0,0,0,0,0
AR0000727,116,116,0,0,0,0,0,0,0,0,0,0
AR0000734,116,116,0,0,0,0,0,0,0,0,0,0
AR0000738,12,0,0,,0,0,0,0,0,0,0,0
AR0000772,91,91,0,0,0,0,0,0,0,0,0,0
AR0000773,116,116,0,0,0,0,0,0,0,0,0,0
AR0000782,140,116,0,0,0,0,0,0,0,0,0,0
AR0000787,4,4,0,0,,,0,0,0,0,0,0
AR0000808,12,0,0,,0,0,0,0,0,0,0,0
AR0000867,4,4,0,0,,,0,0,0,0,0,0
AR0000887,24,0,0,,0,0,0,0,0,0,0,0
ARN000022,12,0,0,,0,0,0,0,0,0,0,0
AS9711948,95,58,.021052632,.017241379,4.4444447,0,4.844444632530212,1.599999904632568,43.19999980926514,3.199999809265137,2,1
AZ0401004,60,60,.033333335,.033333335,0,0,1.575000047683716,1.575000047683716,3.199999809265137,3.199999809265137,1,1
AZ0402005,33,33,0,0,0,0,0,0,0,0,0,0
AZ0402010,194,176,.010309278,.011363637,0,0,.8125,.8125,3.5,3.5,1,1
AZ0402014,12,0,0,,0,0,0,0,0,0,0,0
AZ0402035,58,58,0,0,0,0,0,0,0,0,0,0
AZ0402042,12,0,0,,0,0,0,0,0,0,0,0
AZ0402044,99,87,0,0,0,0,0,0,0,0,0,0
AZ0402078,30,0,0,,0,0,0,0,0,0,0,0
AZ0403002,62,62,0,0,0,0,0,0,0,0,0,0
AZ0403003,61,37,.13114753,.21621622,2.6666665,8,22.99999988079071,43,86,86,8,8
AZ0403008,240,174,0,0,0,0,0,0,0,0,0,0
AZ0403017,91,91,0,0,0,0,0,0,0,0,0,0
AZ0403702,12,0,0,,0,0,0,0,0,0,0,0
AZ0403712,58,58,.017241379,.017241379,0,0,2.700000047683716,2.700000047683716,5.400000095367432,5.400000095367432,1,1
AZ0404008,112,100,.080357142,.090000004,2.7,3.78,45.25571501255035,61.48999893665314,160.2000041007996,160.2000041007996,5,5
AZ0404012,12,0,0,,0,0,0,0,0,0,0,0
AZ0404032,738,636,.27913278,.31289309,19.757462,23.231968,61.98372793197632,72.29543542861938,297.9999990463257,290.8999967575073,9,9
AZ0405005,12,0,0,,0,0,0,0,0,0,0,0
AZ0407017,24,0,0,,0,0,0,0,0,0,0,0
AZ0407025,806,710,.017369727,.01971831,0,0,3.029999971389771,4.102941274642944,22,22,2,2
AZ0407026,111,87,0,0,0,0,0,0,0,0,0,0
AZ0407033,12,0,0,,0,0,0,0,0,0,0,0
AZ0407046,109,65,.43119267,.56923079,42.954395,12.347619,102.9663274288177,59.07523798942566,516.4999980926514,155.7999987602234,8,8
AZ0407056,41,29,0,0,0,0,0,0,0,0,0,0
AZ0407065,33,33,0,0,0,0,0,0,0,0,0,0
AZ0407070,58,58,0,0,0,0,0,0,0,0,0,0
AZ0407078,12,0,0,,0,0,0,0,0,0,0,0
AZ0407088,42,0,0,,0,0,0,0,0,0,0,0
AZ0407090,593,497,.018549748,.022132797,0,0,2.219875127077103,3.218588143587112,23.79999971389771,23.79999971389771,4,4
AZ0407091,109,91,.036697246,.043956045,.5714286,1,5.857142865657806,7.25,29,29,4,4
AZ0407092,261,177,.01532567,.02259887,.26666665,.80000001,1.657142788171768,3.999999910593033,20.09999942779541,20.09999942779541,3,3
AZ0407093,84,0,0,,0,0,0,0,0,0,0,0
AZ0407094,170,152,.052941177,.059210528,1.2222222,1.8333333,6.068253993988037,8.623809695243835,36.70000004768372,36.70000004768372,6,6
AZ0407095,649,493,0,0,0,0,0,0,0,0,0,0
AZ0407096,66,0,0,,0,0,0,0,0,0,0,0
AZ0407098,78,0,0,,0,0,0,0,0,0,0,0
AZ0407099,94,58,0,0,0,0,0,0,0,0,0,0
AZ0407100,212,142,.10377359,.04225352,31.877777,0,51.19333386421204,9.816666603088379,324.7999992370605,16.79999923706055,5,1
AZ0407101,144,144,.041666668,.041666668,0,0,6.159523725509644,6.159523725509644,20.69999980926514,20.69999980926514,2,2
AZ0407120,12,0,0,,0,0,0,0,0,0,0,0
AZ0407121,58,58,0,0,0,0,0,0,0,0,0,0
AZ0407128,145,145,.0068965517,.0068965517,0,0,1.399999976158142,1.399999976158142,7,7,1,1
AZ0407150,76,58,0,0,0,0,0,0,0,0,0,0
AZ0407154,18,0,0,,0,0,0,0,0,0,0,0
AZ0407305,97,97,.14432989,.14432989,8.3000002,8.3000002,23.58000040054321,23.58000040054321,61.29999995231628,61.29999995231628,7,7
AZ0407406,57,57,.01754386,.01754386,6.5,6.5,6.5,6.5,6.5,6.5,1,1
AZ0407500,12,0,0,,0,0,0,0,0,0,0,0
AZ0407504,57,33,0,0,0,0,0,0,0,0,0,0
AZ0407532,58,58,0,0,0,0,0,0,0,0,0,0
AZ0407695,60,0,0,,0,0,0,0,0,0,0,0
AZ0408001,12,0,.66666669,,296,0,1020.5,0,1077,0,4,0
AZ0408018,58,58,0,0,0,0,0,0,0,0,0,0
AZ0408020,99,87,0,0,0,0,0,0,0,0,0,0
AZ0408022,12,0,0,,0,0,0,0,0,0,0,0
AZ0408032,12,0,0,,0,0,0,0,0,0,0,0
AZ0408038,12,0,0,,0,0,0,0,0,0,0,0
AZ0408040,70,58,0,0,0,0,0,0,0,0,0,0
AZ0408063,192,156,.083333336,.1025641,0,0,5.366666913032532,6.405555844306946,13.70000028610229,13.70000028610229,3,3
AZ0408081,58,58,0,0,0,0,0,0,0,0,0,0
AZ0409003,18,0,0,,0,0,0,0,0,0,0,0
AZ0409004,41,29,0,0,0,0,0,0,0,0,0,0
AZ0409015,12,0,0,,0,0,0,0,0,0,0,0
AZ0409029,83,83,0,0,0,0,0,0,0,0,0,0
AZ0410004,41,29,0,0,0,0,0,0,0,0,0,0
AZ0410006,16,4,0,0,0,0,0,0,0,0,0,0
AZ0410035,12,0,0,,0,0,0,0,0,0,0,0
AZ0410041,58,58,0,0,0,0,0,0,0,0,0,0
AZ0410051,91,73,.16483517,.20547946,2.8571429,5,10.25000011920929,14.5357141494751,31,31,6,6
AZ0410076,73,0,.02739726,,8,0,8,0,53,0,1,0
AZ0410095,29,29,0,0,0,0,0,0,0,0,0,0
AZ0410112,349,261,.011461318,0,4.48,0,31.68000078201294,0,476,0,2,0
AZ0410164,242,170,0,0,0,0,0,0,0,0,0,0
AZ0410169,29,29,0,0,0,0,0,0,0,0,0,0
AZ0410312,41,29,0,0,0,0,0,0,0,0,0,0
AZ0411004,12,0,0,,0,0,0,0,0,0,0,0
AZ0411009,30,0,0,,0,0,0,0,0,0,0,0
AZ0411017,52,34,.096153848,.14705883,0,0,17.83333361148834,31.16666722297668,76,76,3,3
AZ0411021,29,29,0,0,0,0,0,0,0,0,0,0
AZ0411039,24,0,0,,0,0,0,0,0,0,0,0
AZ0411060,12,0,0,,0,0,0,0,0,0,0,0
AZ0411066,83,83,0,0,0,0,0,0,0,0,0,0
AZ0411115,58,58,0,0,0,0,0,0,0,0,0,0
AZ0411117,36,0,0,,0,0,0,0,0,0,0,0
AZ0411128,42,0,0,,0,0,0,0,0,0,0,0
AZ0411131,12,0,0,,0,0,0,0,0,0,0,0
AZ0411160,12,0,0,,0,0,0,0,0,0,0,0
AZ0411328,58,58,0,0,0,0,0,0,0,0,0,0
AZ0411705,58,58,0,0,0,0,0,0,0,0,0,0
AZ0412004,76,58,0,0,0,0,0,0,0,0,0,0
AZ0412011,102,84,.25490198,.30952382,16.468889,23.719048,32.41313111782074,43.48488128185272,95.79999828338623,95.79999828338623,7,7
AZ0413012,67,67,.13432837,.13432837,8.3666668,8.3666668,22.4583328962326,22.4583328962326,69.49999976158142,69.49999976158142,7,7
AZ0413015,58,58,0,0,0,0,0,0,0,0,0,0
AZ0413024,87,87,0,0,0,0,0,0,0,0,0,0
AZ0413025,18,0,0,,0,0,0,0,0,0,0,0
AZ0413045,92,80,.23913044,.27500001,6.3500004,9.5250006,22.76666676998138,28.63333380222321,65.20000028610229,65.20000028610229,7,7
AZ0413046,62,62,0,0,0,0,0,0,0,0,0,0
AZ0413048,24,0,0,,0,0,0,0,0,0,0,0
AZ0413087,12,0,0,,0,0,0,0,0,0,0,0
AZ0413320,12,0,0,,0,0,0,0,0,0,0,0
AZ0414004,123,87,0,0,0,0,0,0,0,0,0,0
AZ0414005,12,0,0,,0,0,0,0,0,0,0,0
AZ0414015,70,58,0,0,0,0,0,0,0,0,0,0
AZ0414024,194,170,0,0,0,0,0,0,0,0,0,0
AZ0414080,58,58,0,0,0,0,0,0,0,0,0,0
AZ0414082,116,116,.0086206896,.0086206896,0,0,.7750000357627869,.7750000357627869,3.100000143051147,3.100000143051147,1,1
AZ0414099,58,58,0,0,0,0,0,0,0,0,0,0
AZ0420018,58,58,0,0,0,0,0,0,0,0,0,0
AZ0420423,18,0,0,,0,0,0,0,0,0,0,0
AZ0420549,87,87,0,0,0,0,0,0,0,0,0,0
AZ0420570,33,33,0,0,0,0,0,0,0,0,0,0
CA,1693,1511,.31541643,.32362673,15.844101,15.634403,27.83734332770109,27.18526085838675,310.4000000953674,252.4000000953674,8,8
CA0105020,72,36,.1388889,.16666667,4.0500002,5.25,15.94999980926514,18.40000033378601,20.29999971389771,20.29999971389771,3,3
CA0110001,396,354,.46464646,.51977402,8.9668303,10.061431,20.53757156431675,22.78113158047199,52.19999980926514,52.19999980926514,7,7
CA0110003,573,483,.089005239,.097308487,4.4585328,6.4700003,9.704800844192505,13.25189453363419,54.59999990463257,50.39999961853027,7,6
CA0110005,308,254,.0064935065,.0078740157,0,0,1.029999971389771,1.029999971389771,5.199999809265137,5.199999809265137,1,1
CA0110006,24,0,0,,0,0,0,0,0,0,0,0
CA0110008,236,80,.51271188,.55000001,44.443668,61.385715,95.86283355951309,125.0000035762787,261.9999995231628,231.4000005722046,8,7
CA0110009,53,29,0,0,0,0,0,0,0,0,0,0
CA0110010,558,196,.53405017,.53571427,31.788027,30.690477,66.07218337059021,63.10992121696472,244.1000003814697,203,6,6
CA0110011,24,0,0,,0,0,0,0,0,0,0,0
CA0110018,19,19,.052631579,.052631579,0,0,1.5,1.5,3,3,1,1
CA0210002,12,0,0,,0,0,0,0,0,0,0,0
CA0300037,116,116,0,0,0,0,0,0,0,0,0,0
CA0310002,29,29,0,0,0,0,0,0,0,0,0,0
CA0310012,116,116,0,0,0,0,0,0,0,0,0,0
CA0400150,18,18,0,0,0,0,0,0,0,0,0,0
CA0400151,84,18,.14285715,0,2.0666666,0,5.736666619777679,0,19.89999961853027,0,6,0
CA0400154,95,64,.11578947,.125,3.090909,3.2125001,6.335064828395844,6.025000095367432,19.60000014305115,13.5,3,2
CA0405003,71,18,0,0,0,0,0,0,0,0,0,0
CA0409197,18,18,0,0,0,0,0,0,0,0,0,0
CA0410002,1625,780,.12369231,.056410257,6.429318,3.9123478,12.18604102730751,7.494129613041878,161.5999994277954,51.20000123977661,7,6
CA0410005,269,36,.36059481,.33333334,45.13158,37.5,101.8236856460571,83.45000052452087,453.1999998092651,125.400000333786,6,6
CA0410006,82,58,0,0,0,0,0,0,0,0,0,0
CA0410007,165,141,0,0,0,0,0,0,0,0,0,0
CA0410008,122,122,.016393442,.016393442,1.4499999,1.4499999,1.449999928474426,1.449999928474426,4.599999904632568,4.599999904632568,1,1
CA0410011,12,0,0,,0,0,0,0,0,0,0,0
CA0510001,29,29,0,0,0,0,0,0,0,0,0,0
CA0510002,140,116,0,0,0,0,0,0,0,0,0,0
CA0510003,91,91,0,0,0,0,0,0,0,0,0,0
CA0510006,24,0,0,,0,0,0,0,0,0,0,0
CA0510009,116,116,0,0,0,0,0,0,0,0,0,0
CA0510016,53,29,0,0,0,0,0,0,0,0,0,0
CA0610004,29,29,0,0,0,0,0,0,0,0,0,0
CA0707625,100,0,.5,,227.52182,0,474.9075384140015,0,590.6999998092651,0,6,0
CA0710001,82,58,0,0,0,0,0,0,0,0,0,0
CA0710002,24,0,0,,0,0,0,0,0,0,0,0
CA0710003,218,170,0,0,0,0,0,0,0,0,0,0
CA0710004,54,0,0,,0,0,0,0,0,0,0,0
CA0710006,111,87,0,0,0,0,0,0,0,0,0,0
CA0710007,115,91,0,0,0,0,0,0,0,0,0,0
CA0710008,111,87,0,0,0,0,0,0,0,0,0,0
CA0710009,70,58,0,0,0,0,0,0,0,0,0,0
CA0800552,36,36,.055555556,.055555556,0,0,1.700000047683716,1.700000047683716,3.400000095367432,3.400000095367432,2,2
CA0800800,36,18,.33333334,.33333334,24,23,51.54999923706055,62.20000004768372,64.60000014305115,62.20000004768372,6,6
CA0810001,12,0,0,,0,0,0,0,0,0,0,0
CA0900659,58,58,.034482758,.034482758,2.5,2.5,4,4,8,8,2,2
CA0910001,263,233,.0038022813,.0042918455,0,0,.355555534362793,.355555534362793,3.199999809265137,3.199999809265137,1,1
CA0910002,425,353,.035294119,.042492919,.53799999,1.0115385,7.919589795172215,8.994578838348389,51.20000004768372,51.20000004768372,7,7
CA0910003,116,116,0,0,0,0,0,0,0,0,0,0
CA0910013,33,33,0,0,0,0,0,0,0,0,0,0
CA1000447,112,36,.035714287,0,4.25,0,6.735714316368103,0,38.40000009536743,0,3,0
CA1010001,225,85,.21777777,.10588235,17.175335,10.03,28.2909027338028,17.03999984264374,99.49999976158142,65.29999923706055,7,7
CA1010003,1005,848,.095522389,.066037737,5.2936406,6.166667,10.56359913945198,11.65663649141788,121.2000000476837,121.2000000476837,10,10
CA1010004,18,0,0,,0,0,0,0,0,0,0,0
CA1010005,18,0,0,,0,0,0,0,0,0,0,0
CA1010006,116,116,.0086206896,.0086206896,0,0,1.324999928474426,1.324999928474426,5.299999713897705,5.299999713897705,1,1
CA1010007,2093,1537,.16244625,.1834743,20.872501,28.428753,55.03669939190149,70.93301105499268,940.8999996185303,706.2999997138977,11,10
CA1010018,12,0,0,,0,0,0,0,0,0,0,0
CA1010019,70,58,0,0,0,0,0,0,0,0,0,0
CA1010021,12,0,0,,0,0,0,0,0,0,0,0
CA1010023,91,91,0,0,0,0,0,0,0,0,0,0
CA1010024,90,54,0,0,0,0,0,0,0,0,0,0
CA1010025,12,0,0,,0,0,0,0,0,0,0,0
CA1010027,41,29,0,0,0,0,0,0,0,0,0,0
CA1010029,86,62,.046511628,.064516127,1.7571428,4.0999999,5.023809611797333,7.366666793823242,22.09999990463257,22.09999990463257,4,4
CA1010034,137,137,0,0,0,0,0,0,0,0,0,0
CA1010044,116,116,0,0,0,0,0,0,0,0,0,0
CA1010339,112,94,.0625,.074468084,1.7142857,3,12.26571434736252,15.40500009059906,62.09999990463257,62.09999990463257,6,6
CA1110002,84,54,0,0,0,0,0,0,0,0,0,0
CA1110003,55,55,.018181818,.018181818,1.2,1.2,1.200000047683716,1.200000047683716,4.800000190734863,4.800000190734863,1,1
CA1210001,12,0,0,,0,0,0,0,0,0,0,0
CA1210002,58,58,0,0,0,0,0,0,0,0,0,0
CA1210004,12,0,0,,0,0,0,0,0,0,0,0
CA1210006,70,58,0,0,0,0,0,0,0,0,0,0
CA1210009,12,0,0,,0,0,0,0,0,0,0,0
CA1210013,12,0,0,,0,0,0,0,0,0,0,0
CA1210016,12,0,0,,0,0,0,0,0,0,0,0
CA1210017,12,0,0,,0,0,0,0,0,0,0,0
CA1300549,116,116,0,0,0,0,0,0,0,0,0,0
CA1300554,91,91,0,0,0,0,0,0,0,0,0,0
CA1310001,76,58,0,0,0,0,0,0,0,0,0,0
CA1310002,18,0,0,,0,0,0,0,0,0,0,0
CA1310003,29,29,0,0,0,0,0,0,0,0,0,0
CA1310004,57,33,0,0,0,0,0,0,0,0,0,0
CA1310006,24,0,0,,0,0,0,0,0,0,0,0
CA1310007,29,29,0,0,0,0,0,0,0,0,0,0
CA1310011,72,19,.055555556,.052631579,0,0,1.5571428835392,1.200000047683716,5.200000047683716,2.400000095367432,2,1
CA1310801,29,29,0,0,0,0,0,0,0,0,0,0
CA1410001,83,83,0,0,0,0,0,0,0,0,0,0
CA1500050,12,0,0,,0,0,0,0,0,0,0,0
CA1500251,39,39,.15384616,.15384616,5.6000004,5.6000004,7.866666793823242,7.866666793823242,12.99999976158142,12.99999976158142,3,3
CA1500296,12,0,0,,0,0,0,0,0,0,0,0
